"","V1","V2"
"11208",44.75,-65.65
"11209",44.75,-65.6
"11210",44.75,-65.55
"11211",44.75,-65.5
"11212",44.8,-71
"11213",44.8,-70.95
"11214",44.8,-70.9
"11215",44.8,-70.85
"11216",44.8,-70.8
"11217",44.8,-70.75
"11218",44.8,-70.7
"11219",44.8,-70.65
"11220",44.8,-70.6
"11221",44.8,-70.55
"11222",44.8,-70.5
"11223",44.8,-70.45
"11224",44.8,-70.4
"11225",44.8,-70.35
"11226",44.8,-70.3
"11227",44.8,-70.25
"11228",44.8,-70.2
"11229",44.8,-70.15
"11230",44.8,-70.1
"11231",44.8,-70.05
"11232",44.8,-70
"11233",44.8,-69.95
"11234",44.8,-69.9
"11235",44.8,-69.85
"11236",44.8,-69.8
"11237",44.8,-69.75
"11238",44.8,-69.7
"11239",44.8,-69.65
"11240",44.8,-69.6
"11241",44.8,-69.55
"11242",44.8,-69.5
"11243",44.8,-69.45
"11244",44.8,-69.4
"11245",44.8,-69.35
"11246",44.8,-69.3
"11247",44.8,-69.25
"11248",44.8,-69.2
"11249",44.8,-69.15
"11250",44.8,-69.1
"11251",44.8,-69.05
"11252",44.8,-69
"11253",44.8,-68.95
"11254",44.8,-68.9
"11255",44.8,-68.85
"11256",44.8,-68.8
"11257",44.8,-68.75
"11258",44.8,-68.7
"11259",44.8,-68.65
"11260",44.8,-68.6
"11261",44.8,-68.55
"11262",44.8,-68.5
"11263",44.8,-68.45
"11264",44.8,-68.4
"11265",44.8,-68.35
"11266",44.8,-68.3
"11267",44.8,-68.25
"11268",44.8,-68.2
"11269",44.8,-68.15
"11270",44.8,-68.1
"11271",44.8,-68.05
"11272",44.8,-68
"11273",44.8,-67.95
"11274",44.8,-67.9
"11275",44.8,-67.85
"11276",44.8,-67.8
"11277",44.8,-67.75
"11278",44.8,-67.7
"11279",44.8,-67.65
"11280",44.8,-67.6
"11281",44.8,-67.55
"11282",44.8,-67.5
"11283",44.8,-67.45
"11284",44.8,-67.4
"11285",44.8,-67.35
"11286",44.8,-67.3
"11287",44.8,-67.25
"11288",44.8,-67.2
"11289",44.8,-67.15
"11290",44.8,-67.1
"11291",44.8,-67.05
"11292",44.8,-67
"11293",44.8,-66.95
"11294",44.8,-66.9
"11295",44.8,-66.85
"11296",44.8,-66.8
"11297",44.8,-66.75
"11298",44.8,-66.7
"11299",44.8,-66.65
"11300",44.8,-66.6
"11301",44.8,-66.55
"11302",44.8,-66.5
"11303",44.8,-66.45
"11304",44.8,-66.4
"11305",44.8,-66.35
"11306",44.8,-66.3
"11307",44.8,-66.25
"11308",44.8,-66.2
"11309",44.8,-66.15
"11310",44.8,-66.1
"11311",44.8,-66.05
"11312",44.8,-66
"11313",44.8,-65.95
"11314",44.8,-65.9
"11315",44.8,-65.85
"11316",44.8,-65.8
"11317",44.8,-65.75
"11318",44.8,-65.7
"11319",44.8,-65.65
"11320",44.8,-65.6
"11321",44.8,-65.55
"11322",44.8,-65.5
"11323",44.85,-71
"11324",44.85,-70.95
"11325",44.85,-70.9
"11326",44.85,-70.85
"11327",44.85,-70.8
"11328",44.85,-70.75
"11329",44.85,-70.7
"11330",44.85,-70.65
"11331",44.85,-70.6
"11332",44.85,-70.55
"11333",44.85,-70.5
"11334",44.85,-70.45
"11335",44.85,-70.4
"11336",44.85,-70.35
"11337",44.85,-70.3
"11338",44.85,-70.25
"11339",44.85,-70.2
"11340",44.85,-70.15
"11341",44.85,-70.1
"11342",44.85,-70.05
"11343",44.85,-70
"11344",44.85,-69.95
"11345",44.85,-69.9
"11346",44.85,-69.85
"11347",44.85,-69.8
"11348",44.85,-69.75
"11349",44.85,-69.7
"11350",44.85,-69.65
"11351",44.85,-69.6
"11352",44.85,-69.55
"11353",44.85,-69.5
"11354",44.85,-69.45
"11355",44.85,-69.4
"11356",44.85,-69.35
"11357",44.85,-69.3
"11358",44.85,-69.25
"11359",44.85,-69.2
"11360",44.85,-69.15
"11361",44.85,-69.1
"11362",44.85,-69.05
"11363",44.85,-69
"11364",44.85,-68.95
"11365",44.85,-68.9
"11366",44.85,-68.85
"11367",44.85,-68.8
"11368",44.85,-68.75
"11369",44.85,-68.7
"11370",44.85,-68.65
"11371",44.85,-68.6
"11372",44.85,-68.55
"11373",44.85,-68.5
"11374",44.85,-68.45
"11375",44.85,-68.4
"11376",44.85,-68.35
"11377",44.85,-68.3
"11378",44.85,-68.25
"11379",44.85,-68.2
"11380",44.85,-68.15
"11381",44.85,-68.1
"11382",44.85,-68.05
"11383",44.85,-68
"11384",44.85,-67.95
"11385",44.85,-67.9
"11386",44.85,-67.85
"11387",44.85,-67.8
"11388",44.85,-67.75
"11389",44.85,-67.7
"11390",44.85,-67.65
"11391",44.85,-67.6
"11392",44.85,-67.55
"11393",44.85,-67.5
"11394",44.85,-67.45
"11395",44.85,-67.4
"11396",44.85,-67.35
"11397",44.85,-67.3
"11398",44.85,-67.25
"11399",44.85,-67.2
"11400",44.85,-67.15
"11401",44.85,-67.1
"11402",44.85,-67.05
"11403",44.85,-67
"11404",44.85,-66.95
"11405",44.85,-66.9
"11406",44.85,-66.85
"11407",44.85,-66.8
