"","stat_area","tow_id","survey","year","month","day","doy","tow_duration","lat","lon","catch_n","catch_n_f","catch_n_m","catch_n_a","catch_n_j","vessel","area_swept"
"4720",522,"198702.212.1210.1","NMFS",1987,4,21,111,30,41.833333,-68.05,0,0,0,0,0,"AL",0.038
"4721",522,"198702.213.1220.2","NMFS",1987,4,21,111,30,41.95,-68.033333,0,0,0,0,0,"AL",0.038
"4722",522,"198702.214.1290.7","NMFS",1987,4,21,111,30,42,-68.083333,1,1,0,1,0,"AL",0.038
"4723",522,"198702.215.1220.1","NMFS",1987,4,21,111,30,42.016667,-67.983333,2,2,0,2,0,"AL",0.038
"4724",522,"198702.216.1210.2","NMFS",1987,4,22,112,30,41.95,-67.866667,0,0,0,0,0,"AL",0.038
"4725",561,"198702.217.1200.3","NMFS",1987,4,22,112,30,41.9,-67.6,0,0,0,0,0,"AL",0.038
"4726",561,"198702.218.1200.5","NMFS",1987,4,22,112,30,42.066667,-67.416667,0,0,0,0,0,"AL",0.038
"4727",561,"198702.219.1290.3","NMFS",1987,4,22,112,30,42.233333,-67.6,0,0,0,0,0,"AL",0.038
"4728",561,"198702.220.1290.6","NMFS",1987,4,22,112,30,42.333333,-67.583333,1,1,0,1,0,"AL",0.038
"4729",464,"198702.221.1300.1","NMFS",1987,4,22,112,30,42.433333,-67.333333,3,2,1,3,0,"AL",0.038
"4730",551,"198702.222.1300.3","NMFS",1987,4,22,112,30,42.333333,-67.083333,1,1,0,1,0,"AL",0.038
"4731",551,"198702.223.1220.4","NMFS",1987,4,22,112,30,42.183333,-66.783333,1,1,0,1,0,"AL",0.038
"4732",551,"198702.224.1160.5","NMFS",1987,4,22,112,30,42,-66.983333,0,0,0,0,0,"AL",0.038
"4733",561,"198702.225.1200.2","NMFS",1987,4,22,112,30,42.016667,-67.133333,0,0,0,0,0,"AL",0.038
"4734",561,"198702.226.1190.8","NMFS",1987,4,22,112,30,41.9,-67.266667,0,0,0,0,0,"AL",0.038
"4735",562,"198702.227.1190.4","NMFS",1987,4,22,112,25,41.766667,-67.233333,0,0,0,0,0,"AL",0.038
"4736",562,"198702.228.1190.2","NMFS",1987,4,23,113,30,41.65,-67.316667,0,0,0,0,0,"AL",0.038
"4737",562,"198702.229.1160.9","NMFS",1987,4,23,113,30,41.633333,-66.983333,0,0,0,0,0,"AL",0.038
"4738",562,"198702.230.1190.7","NMFS",1987,4,23,113,30,41.35,-67.2,0,0,0,0,0,"AL",0.038
"4739",562,"198702.231.1190.6","NMFS",1987,4,23,113,30,41.266667,-67.45,0,0,0,0,0,"AL",0.038
"4740",562,"198702.232.1160.10","NMFS",1987,4,23,113,30,41.1,-67.016667,0,0,0,0,0,"AL",0.038
"4741",525,"198702.233.1130.7","NMFS",1987,4,23,113,30,40.9,-67.133333,0,0,0,0,0,"AL",0.038
"4742",525,"198702.234.1130.5","NMFS",1987,4,23,113,30,40.95,-67.433333,0,0,0,0,0,"AL",0.038
"4743",525,"198702.235.1130.8","NMFS",1987,4,23,113,30,40.65,-67.583333,0,0,0,0,0,"AL",0.038
"4744",525,"198702.236.1130.2","NMFS",1987,4,23,113,30,40.616667,-67.916667,0,0,0,0,0,"AL",0.038
"4745",525,"198702.237.1130.6","NMFS",1987,4,23,113,30,40.533333,-68,0,0,0,0,0,"AL",0.038
"4746",525,"198702.238.1130.4","NMFS",1987,4,23,113,30,40.716667,-68.35,0,0,0,0,0,"AL",0.038
"4747",525,"198702.239.1130.1","NMFS",1987,4,24,114,30,40.55,-68.416667,0,0,0,0,0,"AL",0.038
"4748",525,"198702.240.1140.2","NMFS",1987,4,24,114,30,40.366667,-68.216667,0,0,0,0,0,"AL",0.038
"4749",525,"198702.241.1150.1","NMFS",1987,4,24,114,30,40.366667,-67.85,1,0,1,1,0,"AL",0.038
"4750",525,"198702.242.1140.1","NMFS",1987,4,24,114,30,40.516667,-67.633333,0,0,0,0,0,"AL",0.038
"4751",525,"198702.243.1150.2","NMFS",1987,4,24,114,30,40.433333,-67.366667,0,0,0,0,0,"AL",0.038
"4752",525,"198702.244.1140.3","NMFS",1987,4,24,114,30,40.533333,-67.266667,0,0,0,0,0,"AL",0.038
"4753",562,"198702.245.1170.4","NMFS",1987,4,24,114,30,40.966667,-66.516667,0,0,0,0,0,"AL",0.038
"4754",562,"198702.246.1180.2","NMFS",1987,4,24,114,30,40.983333,-66.466667,0,0,0,0,0,"AL",0.038
"4755",552,"198702.247.1180.1","NMFS",1987,4,24,114,30,41.233333,-66.25,0,0,0,0,0,"AL",0.038
"4756",552,"198702.248.1170.1","NMFS",1987,4,24,114,30,41.3,-66.266667,2,1,1,2,0,"AL",0.038
"4757",562,"198702.249.1160.1","NMFS",1987,4,25,115,30,41.283333,-66.466667,0,0,0,0,0,"AL",0.038
"4758",562,"198702.250.1160.4","NMFS",1987,4,25,115,30,41.3,-66.616667,0,0,0,0,0,"AL",0.038
"4759",562,"198702.251.1160.7","NMFS",1987,4,25,115,30,41.366667,-66.683333,0,0,0,0,0,"AL",0.038
"4760",552,"198702.253.1170.2","NMFS",1987,4,25,115,30,41.566667,-65.95,1,0,1,1,0,"AL",0.038
"4761",552,"198702.254.1180.3","NMFS",1987,4,25,115,30,41.6,-65.916667,4,3,1,4,0,"AL",0.038
"4762",552,"198702.255.1160.6","NMFS",1987,4,25,115,30,41.683333,-65.933333,0,0,0,0,0,"AL",0.038
"4763",552,"198702.256.1170.3","NMFS",1987,4,25,115,30,41.816667,-65.866667,0,0,0,0,0,"AL",0.038
"4764",552,"198702.257.1160.8","NMFS",1987,4,25,115,30,41.833333,-66.216667,0,0,0,0,0,"AL",0.038
"4765",552,"198702.258.1160.3","NMFS",1987,4,26,116,30,41.75,-66.583333,0,0,0,0,0,"AL",0.038
"4766",551,"198702.260.1160.2","NMFS",1987,4,26,116,30,42.016667,-66.35,0,0,0,0,0,"AL",0.038
"4767",551,"198702.261.1210.3","NMFS",1987,4,26,116,30,42.066667,-66.066667,0,0,0,0,0,"AL",0.038
"4768",464,"198702.262.1290.4","NMFS",1987,4,26,116,30,42.416667,-66.033333,2,1,1,2,0,"AL",0.038
"4769",464,"198702.263.1310.2","NMFS",1987,4,26,116,30,42.416667,-65.833333,9,6,3,9,0,"AL",0.038
"4770",464,"198702.265.1320.2","NMFS",1987,4,26,116,30,42.583333,-65.683333,0,0,0,0,0,"AL",0.038
"4771",464,"198702.269.1310.3","NMFS",1987,4,26,116,30,42.783333,-65.833333,0,0,0,0,0,"AL",0.038
"4772",464,"198702.270.1320.6","NMFS",1987,4,26,116,30,42.716667,-65.916667,0,0,0,0,0,"AL",0.038
"4773",464,"198702.271.1320.5","NMFS",1987,4,27,117,30,42.833333,-66.083333,0,0,0,0,0,"AL",0.038
"4774",464,"198702.273.1320.1","NMFS",1987,4,27,117,30,42.75,-66.333333,0,0,0,0,0,"AL",0.038
"4775",464,"198702.274.1310.6","NMFS",1987,4,27,117,30,42.85,-66.4,1,1,0,1,0,"AL",0.038
"4776",464,"198702.275.1310.1","NMFS",1987,4,27,117,30,42.883333,-66.516667,1,1,0,1,0,"AL",0.038
"4777",464,"198702.276.1290.8","NMFS",1987,4,27,117,30,42.633333,-66.816667,0,0,0,0,0,"AL",0.038
"4778",464,"198702.277.1300.2","NMFS",1987,4,27,117,30,42.483333,-67.016667,0,0,0,0,0,"AL",0.038
"4779",465,"198702.280.1330.5","NMFS",1987,4,28,118,30,43.633333,-66.4,0,0,0,0,0,"AL",0.038
"4780",465,"198702.281.1330.2","NMFS",1987,4,28,118,30,43.733333,-66.483333,2,1,1,2,0,"AL",0.038
"4781",465,"198702.282.1340.1","NMFS",1987,4,28,118,30,43.683333,-66.6,3,3,0,3,0,"AL",0.038
"4782",465,"198702.283.1340.6","NMFS",1987,4,28,118,30,43.6,-66.65,0,0,0,0,0,"AL",0.038
"4783",465,"198702.284.1340.5","NMFS",1987,4,28,118,30,43.55,-66.966667,0,0,0,0,0,"AL",0.038
"4784",466,"198702.285.1340.4","NMFS",1987,4,28,118,30,44.016667,-66.75,0,0,0,0,0,"AL",0.038
"4785",466,"198702.286.1351.2","NMFS",1987,4,28,118,30,44.116667,-66.75,3,1,2,3,0,"AL",0.038
"4786",466,"198702.287.1330.1","NMFS",1987,4,28,118,30,44.116667,-66.65,0,0,0,0,0,"AL",0.038
"4787",465,"198702.288.1330.3","NMFS",1987,4,28,118,30,43.85,-66.6,1,1,0,1,0,"AL",0.038
"4788",514,"198702.300.3590.1","NMFS",1987,4,21,111,26,41.833333,-70.35,22,11,11,15,7,"DE",0.038
"4789",514,"198702.301.3600.1","NMFS",1987,4,21,111,30,41.883333,-70.416667,20,12,8,13,7,"DE",0.038
"4790",514,"198702.302.3610.2","NMFS",1987,4,21,111,30,41.983333,-70.416667,102,49,53,97,5,"DE",0.038
"4791",514,"198702.303.3600.2","NMFS",1987,4,21,111,25,42,-70.5,36,21,15,34,2,"DE",0.038
"4792",514,"198702.304.3610.1","NMFS",1987,4,21,111,30,42.133333,-70.466667,17,7,10,16,1,"DE",0.038
"4793",514,"198702.305.1260.3","NMFS",1987,4,21,111,30,42.166667,-70.266667,1,0,1,1,0,"DE",0.038
"4794",514,"198702.308.3660.1","NMFS",1987,4,21,111,30,42.416667,-70.7,7,1,6,7,0,"DE",0.038
"4795",514,"198702.309.3660.2","NMFS",1987,4,21,111,30,42.533333,-70.633333,2,1,1,2,0,"DE",0.038
"4796",514,"198702.310.1270.2","NMFS",1987,4,21,111,30,42.483333,-69.9,0,0,0,0,0,"DE",0.038
"4797",521,"198702.311.1260.1","NMFS",1987,4,22,112,30,42.083333,-69.966667,1,1,0,1,0,"DE",0.038
"4798",521,"198702.312.1250.2","NMFS",1987,4,22,112,30,41.916667,-69.85,0,0,0,0,0,"DE",0.038
"4799",521,"198702.313.1230.3","NMFS",1987,4,22,112,30,41.85,-69.8,1,1,0,1,0,"DE",0.038
"4800",521,"198702.314.1240.2","NMFS",1987,4,22,112,30,41.966667,-69.683333,0,0,0,0,0,"DE",0.038
"4801",521,"198702.315.1280.1","NMFS",1987,4,22,112,30,41.966667,-69.516667,1,1,0,1,0,"DE",0.038
"4802",521,"198702.316.1280.2","NMFS",1987,4,22,112,30,42.05,-69.333333,0,0,0,0,0,"DE",0.038
"4803",521,"198702.317.1280.6","NMFS",1987,4,22,112,30,41.8,-69.2,2,2,0,2,0,"DE",0.038
"4804",521,"198702.318.1240.4","NMFS",1987,4,22,112,30,41.933333,-68.933333,0,0,0,0,0,"DE",0.038
"4805",522,"198702.319.1240.5","NMFS",1987,4,23,113,30,42.15,-68.566667,0,0,0,0,0,"DE",0.038
"4806",521,"198702.320.1280.4","NMFS",1987,4,23,113,30,42.316667,-68.933333,0,0,0,0,0,"DE",0.038
"4807",515,"198702.321.1280.3","NMFS",1987,4,23,113,30,42.5,-68.95,0,0,0,0,0,"DE",0.038
"4808",515,"198702.322.1370.4","NMFS",1987,4,23,113,30,42.716667,-68.8,0,0,0,0,0,"DE",0.038
"4809",515,"198702.323.1370.5","NMFS",1987,4,23,113,30,42.95,-68.683333,2,1,1,2,0,"DE",0.038
"4810",515,"198702.324.1370.1","NMFS",1987,4,23,113,30,42.95,-69.033333,0,0,0,0,0,"DE",0.038
"4811",515,"198702.325.1370.2","NMFS",1987,4,23,113,30,42.8,-69.216667,0,0,0,0,0,"DE",0.038
"4812",515,"198702.326.1280.7","NMFS",1987,4,23,113,30,42.7,-69.366667,1,1,0,1,0,"DE",0.038
"4813",514,"198702.327.1280.5","NMFS",1987,4,23,113,30,42.783333,-69.883333,0,0,0,0,0,"DE",0.038
"4814",513,"198702.328.1270.1","NMFS",1987,4,24,114,30,42.95,-70.066667,0,0,0,0,0,"DE",0.038
"4815",513,"198702.330.1400.2","NMFS",1987,4,24,114,30,42.866667,-70.533333,1,1,0,1,0,"DE",0.038
"4816",514,"198702.331.3640.1","NMFS",1987,4,24,114,30,42.766667,-70.733333,0,0,0,0,0,"DE",0.038
"4817",514,"198702.332.3650.1","NMFS",1987,4,24,114,30,42.7,-70.6,0,0,0,0,0,"DE",0.038
"4818",513,"198702.333.1260.4","NMFS",1987,4,25,115,30,43.066667,-70.05,0,0,0,0,0,"DE",0.038
"4819",513,"198702.334.1270.3","NMFS",1987,4,25,115,30,43.166667,-70.2,0,0,0,0,0,"DE",0.038
"4820",513,"198702.335.1400.1","NMFS",1987,4,25,115,30,43.416667,-70.266667,11,2,9,11,0,"DE",0.038
"4821",513,"198702.336.1400.3","NMFS",1987,4,25,115,30,43.616667,-69.75,0,0,0,0,0,"DE",0.038
"4822",513,"198702.337.1370.3","NMFS",1987,4,25,115,30,43.233333,-69.516667,0,0,0,0,0,"DE",0.038
"4823",513,"198702.338.1380.2","NMFS",1987,4,25,115,30,43.316667,-69.483333,0,0,0,0,0,"DE",0.038
"4824",513,"198702.339.1380.3","NMFS",1987,4,25,115,30,43.383333,-69.066667,0,0,0,0,0,"DE",0.038
"4825",512,"198702.340.1390.2","NMFS",1987,4,25,115,29,43.8,-69.066667,1,0,1,1,0,"DE",0.038
"4826",512,"198702.344.1380.4","NMFS",1987,4,26,116,30,43.666667,-68.266667,2,2,0,2,0,"DE",0.038
"4827",512,"198702.345.1380.1","NMFS",1987,4,26,116,30,43.55,-68.233333,0,0,0,0,0,"DE",0.038
"4828",515,"198702.346.1360.1","NMFS",1987,4,26,116,30,43.133333,-68.35,0,0,0,0,0,"DE",0.038
"4829",515,"198702.347.1360.4","NMFS",1987,4,26,116,30,43.333333,-68.016667,0,0,0,0,0,"DE",0.038
"4830",512,"198702.348.1360.5","NMFS",1987,4,26,116,30,43.416667,-67.783333,1,0,1,1,0,"DE",0.038
"4831",512,"198702.349.1360.3","NMFS",1987,4,26,116,30,43.566667,-67.866667,0,0,0,0,0,"DE",0.038
"4832",511,"198702.350.1380.5","NMFS",1987,4,27,117,22,44.216667,-67.716667,0,0,0,0,0,"DE",0.038
"4833",511,"198702.351.1390.5","NMFS",1987,4,27,117,30,44.316667,-67.716667,0,0,0,0,0,"DE",0.038
"4834",511,"198702.352.1351.1","NMFS",1987,4,27,117,30,44.316667,-67.333333,0,0,0,0,0,"DE",0.038
"4835",465,"198702.353.1340.3","NMFS",1987,4,27,117,30,43.8,-67.183333,0,0,0,0,0,"DE",0.038
"4836",465,"198702.354.1360.7","NMFS",1987,4,27,117,30,43.466667,-67.316667,0,0,0,0,0,"DE",0.038
"4837",515,"198702.355.1360.8","NMFS",1987,4,27,117,30,42.983333,-67.666667,0,0,0,0,0,"DE",0.038
"4838",464,"198702.356.1360.2","NMFS",1987,4,27,117,30,42.85,-67.416667,0,0,0,0,0,"DE",0.038
"4839",464,"198702.357.1360.6","NMFS",1987,4,27,117,30,42.766667,-67.466667,5,5,0,5,0,"DE",0.038
"4840",464,"198702.358.1290.2","NMFS",1987,4,27,117,30,42.75,-67.466667,1,1,0,1,0,"DE",0.038
"4841",515,"198702.359.1290.5","NMFS",1987,4,28,118,30,42.466667,-68.083333,1,1,0,1,0,"DE",0.038
"4842",522,"198702.360.1290.1","NMFS",1987,4,28,118,30,42.316667,-68.183333,0,0,0,0,0,"DE",0.038
"4843",521,"198801.233.3550.6","NMFS",1988,4,5,96,30,41.433333,-69.716667,5,4,1,4,1,"AL",0.038
"4844",521,"198801.234.3550.1","NMFS",1988,4,5,96,30,41.416667,-69.65,0,0,0,0,0,"AL",0.038
"4845",521,"198801.235.3550.2","NMFS",1988,4,5,96,30,41.6,-69.783333,3,2,1,3,0,"AL",0.038
"4846",521,"198801.236.1250.1","NMFS",1988,4,5,96,30,41.816667,-69.866667,0,0,0,0,0,"AL",0.038
"4847",521,"198801.238.3560.2","NMFS",1988,4,5,96,30,41.983333,-69.983333,0,0,0,0,0,"AL",0.038
"4848",521,"198801.239.1240.4","NMFS",1988,4,5,96,30,41.833333,-69.516667,0,0,0,0,0,"AL",0.038
"4849",521,"198801.240.1240.6","NMFS",1988,4,5,96,30,41.783333,-69.1,1,1,0,1,0,"AL",0.038
"4850",521,"198801.241.1240.3","NMFS",1988,4,5,96,30,41.666667,-69.216667,3,2,1,3,0,"AL",0.038
"4851",521,"198801.242.1230.4","NMFS",1988,4,5,96,30,41.483333,-69.35,0,0,0,0,0,"AL",0.038
"4852",521,"198801.243.1250.3","NMFS",1988,4,6,97,30,41.416667,-69.383333,1,1,0,1,0,"AL",0.038
"4853",521,"198801.244.1250.4","NMFS",1988,4,6,97,30,41.333333,-69.45,0,0,0,0,0,"AL",0.038
"4854",521,"198801.245.1250.2","NMFS",1988,4,6,97,30,41.233333,-69.383333,1,1,0,1,0,"AL",0.038
"4855",521,"198801.246.1240.5","NMFS",1988,4,6,97,30,41.216667,-69.066667,0,0,0,0,0,"AL",0.038
"4856",521,"198801.247.1230.3","NMFS",1988,4,6,97,30,41.166667,-68.933333,0,0,0,0,0,"AL",0.038
"4857",522,"198801.248.1230.1","NMFS",1988,4,6,97,30,41.216667,-68.666667,0,0,0,0,0,"AL",0.038
"4858",522,"198801.249.1230.2","NMFS",1988,4,6,97,30,41.3,-68.65,0,0,0,0,0,"AL",0.038
"4859",522,"198801.250.1290.9","NMFS",1988,4,6,97,30,41.816667,-68.45,1,0,1,1,0,"AL",0.038
"4860",522,"198801.251.1240.1","NMFS",1988,4,6,97,30,41.883333,-68.483333,1,1,0,1,0,"AL",0.038
"4861",522,"198801.252.1240.2","NMFS",1988,4,7,98,30,42.283333,-68.7,0,0,0,0,0,"AL",0.038
"4862",515,"198801.253.1290.4","NMFS",1988,4,7,98,30,42.35,-68.35,0,0,0,0,0,"AL",0.038
"4863",515,"198801.254.1290.8","NMFS",1988,4,7,98,30,42.433333,-68.45,0,0,0,0,0,"AL",0.038
"4864",515,"198801.255.1290.7","NMFS",1988,4,7,98,30,42.683333,-68.4,0,0,0,0,0,"AL",0.038
"4865",515,"198801.256.1290.5","NMFS",1988,4,7,98,30,42.716667,-68.333333,0,0,0,0,0,"AL",0.038
"4866",515,"198801.257.1280.2","NMFS",1988,4,7,98,30,42.716667,-68.516667,0,0,0,0,0,"AL",0.038
"4867",515,"198801.258.1370.1","NMFS",1988,4,7,98,30,42.833333,-68.816667,0,0,0,0,0,"AL",0.038
"4868",515,"198801.259.1370.5","NMFS",1988,4,7,98,30,42.9,-68.683333,0,0,0,0,0,"AL",0.038
"4869",515,"198801.260.1370.2","NMFS",1988,4,8,99,30,42.983333,-68.65,0,0,0,0,0,"AL",0.038
"4870",515,"198801.261.1380.1","NMFS",1988,4,8,99,30,43.283333,-68.45,0,0,0,0,0,"AL",0.038
"4871",515,"198801.262.1360.1","NMFS",1988,4,8,99,30,43.183333,-68.283333,1,1,0,1,0,"AL",0.038
"4872",515,"198801.263.1360.5","NMFS",1988,4,8,99,30,42.983333,-68.033333,0,0,0,0,0,"AL",0.038
"4873",464,"198801.264.1360.8","NMFS",1988,4,8,99,30,42.833333,-67.616667,1,0,1,1,0,"AL",0.038
"4874",465,"198801.265.1340.5","NMFS",1988,4,8,99,30,43.1,-66.916667,0,0,0,0,0,"AL",0.038
"4875",465,"198801.269.1330.1","NMFS",1988,4,9,100,30,43.416667,-66.35,14,8,6,13,1,"AL",0.038
"4876",465,"198801.270.1330.2","NMFS",1988,4,9,100,30,43.5,-66.433333,2,1,1,2,0,"AL",0.038
"4877",465,"198801.271.1340.3","NMFS",1988,4,9,100,30,43.533333,-66.65,0,0,0,0,0,"AL",0.038
"4878",465,"198801.272.1340.6","NMFS",1988,4,9,100,30,43.433333,-66.683333,0,0,0,0,0,"AL",0.038
"4879",465,"198801.273.1340.1","NMFS",1988,4,9,100,30,43.316667,-66.766667,0,0,0,0,0,"AL",0.038
"4880",511,"198801.274.1390.4","NMFS",1988,4,10,101,30,44.333333,-67.633333,0,0,0,0,0,"AL",0.038
"4881",512,"198801.275.1380.5","NMFS",1988,4,11,102,30,44.083333,-67.866667,0,0,0,0,0,"AL",0.038
"4882",512,"198801.276.1390.5","NMFS",1988,4,11,102,30,44.05,-67.933333,0,0,0,0,0,"AL",0.038
"4883",512,"198801.277.1380.2","NMFS",1988,4,11,102,30,43.766667,-68.633333,0,0,0,0,0,"AL",0.038
"4884",512,"198801.278.1390.1","NMFS",1988,4,11,102,22,43.9,-68.633333,2,2,0,2,0,"AL",0.038
"4885",512,"198801.279.1390.3","NMFS",1988,4,11,102,26,43.933333,-68.766667,1,1,0,1,0,"AL",0.038
"4886",512,"198801.280.1390.2","NMFS",1988,4,11,102,30,43.816667,-69.066667,0,0,0,0,0,"AL",0.038
"4887",511,"198801.281.1351.2","NMFS",1988,4,13,104,30,44.316667,-67.166667,0,0,0,0,0,"AL",0.038
"4888",511,"198801.282.1351.1","NMFS",1988,4,13,104,30,44.216667,-66.866667,0,0,0,0,0,"AL",0.038
"4889",466,"198801.283.1330.4","NMFS",1988,4,13,104,30,44.116667,-66.583333,0,0,0,0,0,"AL",0.038
"4890",511,"198801.284.1340.4","NMFS",1988,4,13,104,30,43.85,-66.983333,0,0,0,0,0,"AL",0.038
"4891",465,"198801.285.1340.2","NMFS",1988,4,13,104,30,43.5,-66.85,0,0,0,0,0,"AL",0.038
"4892",465,"198801.286.1360.3","NMFS",1988,4,13,104,30,43.533333,-67.133333,0,0,0,0,0,"AL",0.038
"4893",465,"198801.287.1360.2","NMFS",1988,4,13,104,30,43.633333,-67.383333,0,0,0,0,0,"AL",0.038
"4894",465,"198801.288.1360.4","NMFS",1988,4,13,104,30,43.55,-67.5,0,0,0,0,0,"AL",0.038
"4895",465,"198801.289.1360.6","NMFS",1988,4,13,104,30,43.616667,-67.55,0,0,0,0,0,"AL",0.038
"4896",512,"198801.290.1360.7","NMFS",1988,4,14,105,30,43.716667,-67.883333,1,1,0,1,0,"AL",0.038
"4897",513,"198801.291.1380.4","NMFS",1988,4,14,105,30,43.4,-69.183333,0,0,0,0,0,"AL",0.038
"4898",513,"198801.292.1370.4","NMFS",1988,4,14,105,30,43,-69.3,0,0,0,0,0,"AL",0.038
"4899",515,"198801.293.1280.6","NMFS",1988,4,14,105,30,42.516667,-69.283333,0,0,0,0,0,"AL",0.038
"4900",515,"198801.294.1280.4","NMFS",1988,4,14,105,30,42.483333,-69.2,0,0,0,0,0,"AL",0.038
"4901",521,"198801.295.1280.1","NMFS",1988,4,14,105,30,42.15,-69.266667,0,0,0,0,0,"AL",0.038
"4902",521,"198801.296.1280.7","NMFS",1988,4,14,105,30,42.083333,-69.483333,0,0,0,0,0,"AL",0.038
"4903",521,"198801.297.1270.1","NMFS",1988,4,14,105,30,42.133333,-69.8,0,0,0,0,0,"AL",0.038
"4904",514,"198801.298.3600.1","NMFS",1988,4,19,110,30,41.9,-70.25,4,1,3,4,0,"AL",0.038
"4905",514,"198801.299.3610.2","NMFS",1988,4,19,110,30,41.966667,-70.4,87,38,49,58,29,"AL",0.038
"4906",514,"198801.300.3590.1","NMFS",1988,4,19,110,30,41.983333,-70.533333,29,14,15,18,11,"AL",0.038
"4907",514,"198801.301.3610.1","NMFS",1988,4,19,110,30,42.066667,-70.466667,60,26,34,51,9,"AL",0.038
"4908",514,"198801.302.3600.2","NMFS",1988,4,19,110,30,42.116667,-70.55,86,38,48,81,5,"AL",0.038
"4909",514,"198801.303.3650.1","NMFS",1988,4,19,110,30,42.2,-70.566667,4,3,1,4,0,"AL",0.038
"4910",514,"198801.304.3640.1","NMFS",1988,4,19,110,30,42.316667,-70.666667,27,12,15,27,0,"AL",0.038
"4911",514,"198801.305.1260.4","NMFS",1988,4,19,110,30,42.233333,-70.316667,1,0,1,1,0,"AL",0.038
"4912",514,"198801.306.1260.1","NMFS",1988,4,19,110,30,42.4,-70.4,0,0,0,0,0,"AL",0.038
"4913",514,"198801.307.3660.2","NMFS",1988,4,19,110,30,42.483333,-70.633333,14,7,7,14,0,"AL",0.038
"4914",514,"198801.308.1260.5","NMFS",1988,4,19,110,30,42.516667,-70.516667,0,0,0,0,0,"AL",0.038
"4915",514,"198801.309.1260.3","NMFS",1988,4,19,110,30,42.766667,-70.35,0,0,0,0,0,"AL",0.038
"4916",514,"198801.310.3660.1","NMFS",1988,4,19,110,30,42.783333,-70.65,1,0,1,1,0,"AL",0.038
"4917",513,"198801.311.1400.1","NMFS",1988,4,20,111,30,42.983333,-70.433333,0,0,0,0,0,"AL",0.038
"4918",513,"198801.312.1270.3","NMFS",1988,4,20,111,30,43.066667,-70.266667,0,0,0,0,0,"AL",0.038
"4919",513,"198801.313.1260.2","NMFS",1988,4,20,111,30,42.9,-70.066667,0,0,0,0,0,"AL",0.038
"4920",513,"198801.314.1270.4","NMFS",1988,4,20,111,30,43.166667,-70.116667,1,0,1,1,0,"AL",0.038
"4921",513,"198801.315.1400.3","NMFS",1988,4,20,111,30,43.233333,-70.25,1,0,1,1,0,"AL",0.038
"4922",513,"198801.316.1400.2","NMFS",1988,4,20,111,30,43.45,-70.066667,0,0,0,0,0,"AL",0.038
"4923",513,"198801.317.1380.3","NMFS",1988,4,20,111,30,43.283333,-69.85,0,0,0,0,0,"AL",0.038
"4924",513,"198801.318.1370.3","NMFS",1988,4,20,111,30,43.15,-69.633333,0,0,0,0,0,"AL",0.038
"4925",514,"198801.319.1280.5","NMFS",1988,4,20,111,30,42.783333,-69.7,0,0,0,0,0,"AL",0.038
"4926",514,"198801.320.1280.3","NMFS",1988,4,20,111,30,42.716667,-69.9,0,0,0,0,0,"AL",0.038
"4927",514,"198801.321.1270.2","NMFS",1988,4,20,111,30,42.566667,-69.983333,0,0,0,0,0,"AL",0.038
"4928",521,"198901.238.1240.1","NMFS",1989,4,5,95,30,42,-69.8,0,0,0,0,0,"DE",0.038
"4929",521,"198901.239.1280.3","NMFS",1989,4,5,95,30,42.033333,-69.666667,0,0,0,0,0,"DE",0.038
"4930",521,"198901.240.1280.2","NMFS",1989,4,5,95,30,41.883333,-69.416667,0,0,0,0,0,"DE",0.038
"4931",522,"198901.241.1240.6","NMFS",1989,4,5,95,30,42.066667,-68.816667,0,0,0,0,0,"DE",0.038
"4932",522,"198901.242.1240.3","NMFS",1989,4,5,95,30,42.316667,-68.666667,0,0,0,0,0,"DE",0.038
"4933",522,"198901.243.1240.2","NMFS",1989,4,5,95,30,42.2,-68.5,1,1,0,1,0,"DE",0.038
"4934",522,"198901.244.1220.2","NMFS",1989,4,5,95,30,41.816667,-68.3,0,0,0,0,0,"DE",0.038
"4935",522,"198901.245.1220.3","NMFS",1989,4,5,95,30,41.9,-68.15,0,0,0,0,0,"DE",0.038
"4936",522,"198901.246.1200.3","NMFS",1989,4,6,96,30,41.8,-67.95,0,0,0,0,0,"DE",0.038
"4937",522,"198901.247.1210.3","NMFS",1989,4,6,96,30,41.883333,-67.933333,0,0,0,0,0,"DE",0.038
"4938",522,"198901.248.1220.1","NMFS",1989,4,6,96,30,42.05,-67.883333,0,0,0,0,0,"DE",0.038
"4939",464,"198901.249.1300.2","NMFS",1989,4,6,96,30,42.466667,-67.516667,0,0,0,0,0,"DE",0.038
"4940",464,"198901.250.1290.8","NMFS",1989,4,6,96,30,42.616667,-67.566667,1,1,0,1,0,"DE",0.038
"4941",464,"198901.251.1290.4","NMFS",1989,4,6,96,30,42.683333,-67.283333,0,0,0,0,0,"DE",0.038
"4942",464,"198901.252.1360.3","NMFS",1989,4,6,96,30,42.883333,-66.983333,0,0,0,0,0,"DE",0.038
"4943",464,"198901.253.1360.1","NMFS",1989,4,6,96,30,42.983333,-67.05,0,0,0,0,0,"DE",0.038
"4944",465,"198901.254.1340.5","NMFS",1989,4,6,96,30,43.116667,-66.75,0,0,0,0,0,"DE",0.038
"4945",465,"198901.255.1340.1","NMFS",1989,4,6,96,30,43.583333,-66.883333,0,0,0,0,0,"DE",0.038
